name,African.American,Asian,Hispanic,white,a.man,a.woman,pctwhite,pcthispanic,pctblack,pctapi,race,distinct,pct_f,gender
Regina,2.754679637,2.308399968,3.047038241,3.085622414,1.892616021,4.262552854,78.312,6.067,12.762,2.441,white,0.038584172,0.985303941,F
Reginald,3.291838789,2.116714509,2.388489635,2.944761866,3.914445901,2.199035695,31.417,1.848,63.655,2.669,black,0.347076922,0.003484321,M
Rene,2.763337033,2.357372097,2.91720892,3.179385409,NA,NA,48.125,44.875,2.625,4,white,0.262176489,0.570165746,F
Renee,2.806859577,2.351654235,2.578169726,3.404560168,NA,NA,91.282,1.942,4.791,1.64,white,0.597700591,0.98415493,F
Rex,2.464754139,2.13253055,2.218037441,3.487648644,NA,NA,90.023,0.907,0.454,8.617,white,1.022894505,0.002421308,M
Reyna,3.102448083,2.48432436,3.236972243,2.56839525,2.7624342,4.216491814,9.89,87.912,2.198,0,hispanic,0.13452416,0.946428571,F
Reynaldo,2.442430869,2.138711119,3.956652875,2.311110716,4.207139477,1.780518044,5.618,65.169,0.749,28.464,hispanic,1.514222006,0.007092199,M
Rhonda,2.971345411,2.025800856,2.389942625,3.447790501,NA,NA,90.458,0.859,7.824,0.334,white,0.476445089,0.985285392,F
Ricardo,2.373349287,2.011336424,4.001358517,2.426770886,4.118162096,1.939367375,12.256,78.571,3.896,5.276,hispanic,1.574587631,0.002371542,M
Richard,2.658851006,2.429462711,2.53226159,3.698370919,NA,NA,93.697,2.869,1.409,1.801,white,1.039519913,0.002053187,M
Rick,2.53861046,2.232201528,2.666492835,3.72226116,NA,NA,93.144,2.772,0.729,2.845,white,1.055768325,0.003989362,M
Rickey,2.884776616,2.300953235,3.070818868,3.579520369,NA,NA,84.698,0.356,13.879,0.712,white,0.5087015,0.014067995,M
Ricky,2.451651851,2.252599736,2.892567766,3.708216848,NA,NA,84.915,2.542,7.034,5.169,white,0.815649082,0.003434798,M
Rico,2.672392062,2.137948492,3.957760207,2.549740578,NA,NA,28.947,21.053,18.421,28.947,hispanic,1.285368145,0.011811024,M
Rigoberto,2.197377564,2.129355773,3.719688118,2.249312018,NA,NA,2.459,96.721,0,0.41,hispanic,1.4703761,0,M
Riley,2.707179335,2.199591649,2.312058869,3.540955856,3.164457759,3.130755138,85.507,0,13.043,1.449,white,0.83377652,0.242990654,M
Rita,2.875431754,2.318398379,3.129127544,3.066301132,2.02840221,3.969159472,81.053,8.312,4.75,5.679,hispanic,0.062826412,0.987366548,F
Robert,2.841103303,2.264616918,2.380266242,3.522102564,4.227724638,2.083769769,94.511,2.138,2.161,0.924,white,0.680999261,0.002043861,M
Roberto,2.563341076,2.17596716,4.376235052,2.209213311,3.394529646,1.545063977,12.821,80.529,0.321,6.33,hispanic,1.812893975,0.003218884,M
Robin,2.858827215,2.073570088,2.346492491,3.6129138,NA,NA,94.246,0.775,3.687,1.104,white,0.754086585,0.892336589,F
Rochelle,3.139688241,2.271525347,2.482088373,2.9199977,2.073759647,3.952934651,83.716,1.461,12.944,1.879,black,0.219690541,0.958823529,F
Rocio,2.544620484,2.103170006,3.954504966,2.360483266,NA,2.810340809,5.128,94.231,0,0.641,hispanic,1.409884481,0.947368421,F
Rocky,2.782844394,2.098188455,2.549867591,3.46438251,NA,NA,83.893,6.04,1.342,8.725,white,0.681538116,0.013257576,M
Roderick,3.013825028,2.110385716,2.479114481,3.063095682,4.097025366,1.837193437,64.59,0.984,28.852,4.918,white,0.049270654,0.003929273,M
Rodney,3.369601989,2.110434299,2.162537415,3.215958564,3.870539564,2.014625502,86.192,1.627,9.437,2.278,black,0.153643426,0.003100405,M
Rodolfo,2.480058272,2.010217458,3.573312159,2.409127299,NA,NA,7.466,77.407,0,14.735,hispanic,1.093253887,0.004237288,M
Rodrigo,2.194145029,2.253714885,3.892120153,2.2383267,4.427833184,2.489592262,10.227,78.03,0,11.742,hispanic,1.638405268,0,M
Rogelio,2.460356252,2.274224525,3.789741533,2.1107286,NA,NA,3.306,80.716,0,15.978,hispanic,1.329385281,0,M
Roger,2.749873559,2.270249821,2.355071325,3.896569317,NA,NA,92.842,2.515,2.104,2.355,white,1.146695758,0.00161304,M
Roland,2.924454965,2.190920052,2.692145255,3.209423332,NA,NA,74.763,6.94,11.041,7.256,white,0.284968366,0.003502627,M
Rolando,2.579936022,2.253473721,3.723601438,2.175231046,NA,NA,9.063,66.465,0,24.471,hispanic,1.143665416,0,M
Roman,2.438617081,2.21651662,2.922171405,3.026370909,4.437890489,2.142822962,72.965,24.128,1.163,1.163,white,0.104199503,0.015306122,M
Romeo,2.624546532,2.187542063,3.346747184,2.793125808,NA,NA,18.75,22.159,2.273,56.818,hispanic,0.553621376,0,M
Ron,2.918475636,2.482329223,2.34570186,3.755566533,NA,NA,88.442,2.345,4.02,4.69,white,0.837090896,0.011342155,M
Ronald,2.848143655,2.215190105,2.447982066,3.71447631,NA,NA,92.396,1.611,4.029,1.586,white,0.866332655,0.002072618,M
Ronnie,2.7140417,2.365935557,2.378764116,3.531909055,NA,NA,78.506,4.828,13.678,2.529,white,0.817867355,0.020449348,M
Roosevelt,2.845617291,1.965820985,2.008043915,3.113372437,NA,NA,7.692,0,92.308,0,white,0.267755145,0.002580645,M
Rosa,2.560707245,2.187242457,3.866988959,2.628122689,1.970983224,3.92776553,20.236,72.904,4.435,2.287,hispanic,1.238866269,0.981464319,F
Rosalind,2.640603632,2.407624922,3.029378511,2.820045752,2.128655869,4.325657947,58.919,3.243,34.054,3.784,hispanic,0.209332759,0.981595092,F
Rosalinda,2.570646047,2.17944024,3.724740482,2.269381851,1.814730327,3.777530968,19.162,61.078,0.599,18.563,hispanic,1.154094435,0.98989899,F
Rosanna,2.824889104,2.191630036,2.997338922,2.927653968,2.334592427,4.20711294,71.074,10.744,3.306,13.223,hispanic,0.069684953,0.98245614,F
Rosario,2.258318899,2.057509514,3.842301685,2.583238871,NA,2.701090646,22.078,60.39,0,17.532,hispanic,1.259062814,0.697435897,F
Rose,2.77079961,2.482734904,3.204266187,3.727744893,NA,NA,76.847,8.641,9.301,4.683,white,0.523478706,0.984365357,F
Rosemarie,2.334731526,2.162239812,2.982107655,3.303012966,NA,NA,81.884,7.971,3.261,6.341,white,0.320905312,0.983606557,F
Rosemary,2.578876808,2.315048493,3.04336451,3.61343024,NA,NA,86.478,6.875,4.202,2.215,white,0.570065731,0.989754098,F
Rosie,2.986593674,2.385737942,3.547100055,3.437081926,2.002550398,4.032519477,37.888,29.814,22.981,8.075,hispanic,0.110018128,0.99339934,F
Rosita,2.755182961,2.361454637,3.912475095,2.042374573,1.527159343,4.216418399,25.455,32.727,1.818,38.182,hispanic,1.157292135,0.970588235,F
Ross,2.725609013,2.201798187,2.288219502,3.531225648,NA,NA,95.449,1.4,0.467,2.334,white,0.805616635,0.009345794,M
Rowena,3.25843619,2.371571651,2.757963113,2.224883218,NA,NA,46.809,6.383,6.383,39.362,black,0.500473078,0.982832618,F
Roxanne,2.683160863,2.255964284,2.49906504,3.660980742,NA,NA,85.74,4.456,6.239,3.209,white,0.977819878,0.9894535,F
Roy,2.65190991,2.168019781,2.314312953,3.579344211,NA,NA,85.136,3.478,5.622,5.431,white,0.927434301,0.003764545,M
Ruben,2.740523602,2.203280525,3.416080261,2.904891607,NA,NA,13.768,80.849,1.242,4.037,hispanic,0.511188655,0,M
Ruby,2.964449208,2.396288953,2.695385594,3.262510515,NA,NA,53.057,9.862,24.063,12.623,white,0.298061307,0.985938669,F
Rudy,2.568882935,2.528854129,2.613261196,3.305999073,NA,NA,42.581,43.226,3.226,10,white,0.692737877,0.055813953,M
Rufus,2.970207377,2.11072789,2.702534903,2.540816691,NA,NA,52.439,1.22,41.463,3.659,black,0.267672474,0.00645682,M
Russell,2.542466033,2.184283589,2.385566188,3.410116865,NA,NA,94.746,0.725,2.627,1.661,white,0.867650832,0.004670252,M
Ruth,2.621829326,2.373008156,2.610905727,3.555875363,NA,NA,86.019,6.107,5.408,2.134,white,0.934046037,0.991046886,F
Ryan,2.542212076,2.388171975,2.102288778,3.869600863,NA,NA,95.745,0.983,0.86,2.304,white,1.327388787,0.02698721,M
Sabrina,2.827994563,2.266618283,2.884516536,3.32421904,NA,NA,75.335,5.736,14.34,4.015,white,0.439702504,0.977833895,F
Salina,2.413293645,2.34452135,3.781935545,2.894664258,NA,NA,40.625,9.375,15.625,34.375,hispanic,0.887271287,0.952380952,F
Sally,2.531083176,2.09697913,2.271795047,3.845597231,NA,NA,93.889,2.323,0.707,2.778,white,1.314514056,0.992364532,F
Salvador,2.57451671,2.115721444,3.949608482,2.069752309,NA,NA,5.044,91.803,0.126,2.9,hispanic,1.375091772,0,M
Sam,2.845126767,2.761046676,2.533385953,3.684266417,NA,NA,73.04,3.026,4.539,19.257,white,0.83913965,0.017358491,M
Samantha,2.560109369,2.088250493,2.499020994,3.685416142,1.752995132,4.519674902,88.702,3.568,3.568,3.568,white,1.125306772,0.972586293,F
Samir,2.849495627,2.934985598,2.388684476,2.341443792,3.64649267,2.796921594,56.111,3.333,0.556,38.889,asian,0.085489971,0,M
Sammie,3.023651679,2.746014781,2.679325402,3.423878294,NA,NA,40.741,1.852,53.704,3.704,white,0.400226615,0.26652452,M
Sammy,2.867760131,2.475498908,2.490053249,3.251507362,NA,NA,68.027,6.803,9.524,14.286,white,0.383747232,0.024606299,M
Samson,3.007029811,2.130450427,2.476538304,3.028923456,NA,1.905286001,20.313,4.688,25,50,white,0.021893644,0,M
Samuel,3.064692927,2.292939937,2.558142764,3.4921094,NA,NA,73.198,11.599,9.388,5.421,white,0.427416473,0.001016002,M
Sandeep,2.48039699,3.410856625,2.771497722,2.239724137,3.315910263,2.310577001,19.565,0.725,0,78.261,asian,0.639358903,0.048387097,M
Sandra,2.784415709,2.418553,2.442602397,3.604123661,NA,NA,86.714,7.58,4.34,1.06,white,0.819707951,0.990059642,F
Sandy,2.489376826,2.392068227,2.369194178,3.538158626,NA,NA,70.492,7.286,2.186,19.49,white,1.0487818,0.721018418,F
Santiago,2.127802836,1.959990109,4.121715617,2.049223383,4.163894432,1.999479854,7.813,89.844,0,2.344,hispanic,1.993912781,0.005405405,M
Santos,2.228079845,2.217261032,4.218902056,2.231544489,3.909958334,1.926098792,2.985,96.02,0,0.995,hispanic,1.987357567,0.122699387,M
Sara,2.702380054,2.644224808,2.431484682,3.928996457,NA,NA,90.869,6.698,1.074,1.169,white,1.226616403,0.979375368,F
Sarah,2.757137106,2.29286618,2.548064267,3.656225437,1.908990484,4.086441608,93.969,1.891,1.752,2.078,white,0.899088331,0.979678654,F
Sarita,3.024329295,2.377223049,3.646766642,2.348037766,NA,NA,31.25,7.813,25,34.375,hispanic,0.622437348,0.969512195,F
Saul,2.570141501,2.254857576,2.804794285,2.827697681,3.844477639,1.862588777,28.621,70,1.379,0,white,0.022903395,0.013824885,M
Scott,2.631833162,2.060637274,2.04328205,3.771576988,4.044107261,2.043411027,98.311,0.427,0.271,0.868,white,1.139743826,0.0023111,M
Scotty,2.19833926,2.015739148,1.89518116,3.76644363,NA,NA,88.462,2.564,3.846,5.128,white,1.568104369,0.025798526,M
Sean,2.818344644,2.375634097,2.235729355,3.752823345,NA,NA,94.509,0.864,2.364,1.957,white,0.9344787,0.005197228,M
Selina,2.742259129,2.264882409,3.352177258,2.708304206,NA,NA,51.471,14.706,14.706,17.647,hispanic,0.609918129,0.989041096,F
Serena,3.404248923,2.495781438,2.981150266,3.180182233,2.024302966,4.076115169,75.714,2.857,7.143,14.286,black,0.22406669,0.977928693,F
Sergio,2.444977021,2.294160865,3.40640981,2.470572905,NA,NA,14.718,83.194,0.522,1.566,hispanic,0.935836905,0.00407332,M
Seth,2.422859512,2.270424465,2.042540941,3.646869116,NA,NA,98.031,0.328,0.875,0.656,white,1.224009605,0.001077586,M
Shan,3.143218865,3.035647256,2.247099401,3.171774915,3.618489821,NA,37.143,0,0,62.857,white,0.02855605,0.328947368,M
Shane,2.558274138,2.233247625,1.958236251,3.745868693,NA,NA,97.059,0.754,0.754,1.207,white,1.187594555,0.038064746,M
Shannon,2.536316336,2.159996063,2.266474215,3.694512492,NA,NA,95.41,1.102,2.754,0.551,white,1.158196156,0.847498396,F
Sharon,2.512858636,2.197904986,2.423226762,3.713457533,NA,NA,91.302,0.736,5.766,1.877,white,1.200598898,0.987876673,F
Shaun,2.674567291,2.103756317,2.202816849,3.51483165,NA,NA,92.384,0.705,3.808,2.539,white,0.84026436,0.044247788,M
Shawn,2.936927145,2.319323283,2.514202568,3.663601165,NA,NA,94.018,0.987,3.022,1.603,white,0.726674021,0.134052616,M
Sheena,3.491447433,2.646454064,2.701892304,2.685575233,1.720143306,3.869008629,70.69,4.31,16.379,6.897,black,0.789555129,0.976095618,F
Sheila,2.832658797,2.208904791,2.313154737,3.472948553,NA,NA,87.146,1.819,8.569,2.061,white,0.640289755,0.985735311,F
Shelia,2.843249736,2.32980021,2.428047281,3.4171013,NA,NA,69.714,0.571,29.714,0,white,0.573851563,0.988516449,F
Shelly,2.679676202,2.20227171,2.219280304,3.802132007,NA,NA,94.6,1.024,1.955,2.048,white,1.122455805,0.955807365,F
Sheri,2.989971804,2.237409495,2.589895832,3.730456383,NA,NA,94.941,0.538,2.153,1.938,white,0.740484579,0.98490048,F
Sherman,3.069753429,2.189639139,2.235831165,3.328349618,NA,NA,59.218,1.676,27.374,11.173,white,0.258596189,0.004065041,M
Sherri,2.609396644,2.224413668,2.426512036,3.540016543,NA,NA,93.881,0.524,4.371,1.049,white,0.930619898,0.991130092,F
Sherry,2.621285635,2.273040244,2.013881357,3.832082368,NA,NA,92.442,0.922,4.194,2.212,white,1.210796734,0.984602315,F
Shirley,2.905035591,2.260594426,2.233513219,3.514109666,2.128433252,3.814809728,80.576,2.076,12.257,4.588,white,0.609074075,0.985105591,F
Silvia,2.8681921,2.419556212,3.279569307,3.208868459,1.934603672,4.211024195,23.698,73.609,1.257,1.077,hispanic,0.070700848,0.952069717,F
Simon,2.838313193,2.148631083,2.525064665,3.563662931,NA,NA,65.591,9.857,3.584,20.789,white,0.725349738,0.007194245,M
Sofia,2.663981005,2.547692641,3.295992508,3.193662079,1.746019009,4.039507457,41.489,48.936,1.064,7.979,hispanic,0.102330429,0.954716981,F
Solomon,3.100611634,2.388282705,2.438199094,2.578108973,NA,NA,35.345,2.586,44.828,15.517,black,0.522502661,0.002293578,M
Sonal,2.724299355,3.056289802,2.665479127,2.285545159,3.172121446,3.400851481,20,0,0,78,asian,0.331990447,0.907407407,F
Sonia,2.696708875,2.494442251,3.502678908,3.220985755,NA,NA,36.655,46.048,7.675,9.393,hispanic,0.281693153,0.977462975,F
Sonny,2.585912725,2.615297727,2.730705624,3.170712081,NA,NA,39.423,5.769,3.846,50.962,white,0.440006456,0.067873303,M
Sonya,2.797480302,2.666698705,3.095148016,2.766099786,NA,NA,71.862,6.478,18.219,2.632,hispanic,0.297667713,0.982563475,F
Sophia,2.61850373,2.411840896,3.050158663,3.292001029,NA,NA,56.18,12.36,14.232,17.228,white,0.241842366,0.974754558,F
Spencer,2.761482155,2.081704447,2.269459157,3.599059183,NA,NA,88.915,0.231,6.005,4.619,white,0.837577028,0.048570132,M
Stacy,2.57364306,2.193890554,2.044171888,3.882991439,NA,NA,94.482,1.122,2.333,1.525,white,1.309348379,0.809376211,F
Stanley,2.657413016,2.133207251,2.087879716,3.613472744,NA,NA,84.843,1.132,7.037,6.644,white,0.956059728,0.003280705,M
Stella,2.76509278,2.212187649,3.009115519,3.30585597,NA,NA,57.653,13.265,12.755,14.796,white,0.296740451,0.981981982,F
Stephanie,2.471718125,2.273616009,2.54502289,3.766226833,NA,NA,91.288,2.288,4.309,1.818,white,1.221203943,0.979777191,F
Stephen,2.76579049,2.556342066,2.392806855,3.65182304,NA,NA,96.291,0.76,1.112,1.729,white,0.88603255,0.002192545,M
Steve,2.553303084,2.145616077,2.324884738,3.595444091,NA,NA,85.399,4.833,2.209,7.214,white,1.042141007,0.002276176,M
Steven,2.81914625,2.350516711,2.614869134,3.752817096,NA,NA,95.271,1.351,1.181,2.054,white,0.933670846,0.001504029,M
Stevie,2.806891683,2.267397967,2.256774636,3.404385631,NA,NA,57.143,2.857,31.429,5.714,white,0.597493948,0.185714286,M
Stuart,2.501553998,2.379189868,2.279689375,3.61689104,NA,NA,96.602,0.34,0.935,2.124,white,1.115337042,0.024507448,M
Sue,2.479593071,2.567552338,2.244622724,3.798967071,NA,NA,93.409,0.57,0.814,5.045,white,1.231414733,0.991968699,F
Sun,2.376439719,3.379218749,2.294061978,2.680105797,2.784368445,3.416210602,8.108,0.676,0,90.541,asian,0.699112952,0.888,F
Sunny,2.611618642,2.64816001,2.394561294,3.517714035,NA,NA,54.962,0,1.527,41.985,white,0.869554026,0.773148148,F
Susan,2.733864314,2.493925302,2.359411167,3.600095977,1.961838987,4.120648908,96.281,1.117,0.5,1.872,white,0.866231664,0.989659543,F
Susana,2.583313087,2.309770545,2.771005297,3.514403864,NA,NA,21.993,68.041,1.031,8.935,white,0.743398568,0.978448276,F
Susanna,2.564073311,2.230308048,2.722243491,3.580726178,NA,NA,79.082,9.184,0,11.735,white,0.858482687,0.974418605,F
Susie,2.407551167,2.689480441,2.033427031,3.677966333,NA,NA,57.635,9.852,11.823,20.197,white,0.988485891,0.98691301,F
Suzanne,2.765492358,2.398133652,2.205859662,3.961296995,NA,NA,96.839,1.455,0.477,1.154,white,1.195804637,0.987601335,F
Sylvester,2.545912305,2.397508377,2.457593387,3.296954918,NA,NA,32.039,5.825,60.194,1.942,white,0.751042613,0.010465116,M
Sylvia,2.460553292,2.377613924,3.023171755,3.26392796,NA,NA,58.169,24.014,12.113,5.282,white,0.240756205,0.98674189,F
Tabitha,2.867765131,2.372179201,2.400465223,3.058497133,NA,NA,84.974,3.109,9.326,1.554,white,0.190732002,0.976360393,F
Tae,2.785252186,3.557895531,2.242618061,2.410804527,3.086654653,3.242381489,3.125,0,0,96.875,asian,0.772643346,0.333333333,M
Tamara,3.164493687,2.159031508,2.49293813,2.601883254,NA,NA,93.001,1.721,4.418,0.574,black,0.562610433,0.980570735,F
Tamika,3.534366962,2.239084091,2.573602245,2.094680458,2.103973551,3.395803877,7.317,3.659,89.024,0,black,0.960764717,0.976322021,F
Tammie,2.827448953,2.196340921,2.211981928,3.074311323,NA,NA,86.477,1.779,9.253,2.135,white,0.246862369,0.985868102,F
Tammy,2.656734624,2.423273309,2.298985198,3.704071949,NA,NA,92.421,1.578,2.846,2.743,white,1.047337325,0.987179487,F
Tania,3.391010996,2.626648681,3.046997929,2.807180619,NA,NA,69.796,22.449,2.857,4.898,black,0.344013067,0.972649573,F
Tanisha,4.110866966,2.062750388,2.104718691,2.192198096,1.720292068,4.058943674,19.048,0,80.952,0,black,1.918668871,0.97993311,F
Tanya,3.186474432,2.358325542,2.524064612,3.315991969,NA,NA,81.946,3.648,10.664,2.9,white,0.129517537,0.981842105,F
Tara,2.951872686,2.566624467,2.367373461,3.313341151,NA,NA,94.365,0.93,3.228,1.313,white,0.361468465,0.981135465,F
Tasha,3.853717989,2.322858916,2.756492907,2.435304944,1.686430838,4.134895548,73.103,2.069,22.759,2.069,black,1.097225082,0.978854025,F
Ted,2.443621248,2.160366305,2.429961309,3.686854454,NA,NA,89.384,1.311,1.704,7.208,white,1.243233207,0.004961411,M
Teddy,2.770588394,2.316590785,2.571867952,3.467708815,NA,NA,75.316,6.962,4.43,12.658,white,0.697120421,0.021857923,M
Teresa,2.623198194,2.294403078,3.135251131,3.546684125,NA,NA,83.268,11.089,2.802,2.506,white,0.411432994,0.988242242,F
Teresita,2.680576326,2.118045544,3.719963653,2.203579873,2.724101858,3.673551886,18.5,19.5,1,60,hispanic,1.039387327,0.959677419,F
Terrance,3.237197446,2.043768846,2.248521913,2.938632371,NA,NA,81.579,0.439,15.132,2.412,black,0.298565075,0.009837963,M
Terrell,3.660882937,2.016897867,2.445667366,2.533041083,3.905297917,2.004762388,61.321,0,37.736,0,black,1.127841854,0.062611807,M
Terri,2.659487851,2.325010598,2.272932311,3.411270942,NA,NA,93.884,1.212,3.085,1.543,white,0.751783091,0.983867303,F
Terry,2.928457401,2.315831427,2.202945684,3.299556926,NA,NA,93.195,0.72,4.235,1.357,white,0.371099526,0.201759208,M
Thelma,2.930393206,2.314452913,2.378500969,3.249731744,NA,NA,55.696,13.924,21.266,8.608,white,0.319338538,0.987841124,F
Theodore,2.874945933,2.19815693,2.202363954,3.50869241,4.160424456,1.819562479,89.782,1.32,5.97,2.526,white,0.633746478,0.001697313,M
Theresa,2.692161207,2.31082057,3.16371683,3.46849316,NA,NA,89.798,3.643,4.008,2.235,white,0.30477633,0.985364556,F
Thomas,2.955033665,2.434446087,2.67944569,3.556322075,NA,NA,95.917,0.974,1.31,1.569,white,0.601288409,0.002121838,M
Thuy,2.865798799,3.668503665,2.216877617,2.401842437,3.146735651,2.52186139,4.245,0.472,0.472,94.811,asian,0.802704866,0.874125874,F
Tia,3.118788728,3.206283805,3.103501874,2.721771475,NA,NA,74.016,0,18.898,6.299,asian,0.087495077,0.975115207,F
Tiffany,2.911229886,2.586495233,2.533437157,3.732241261,NA,NA,82.433,1.418,10.202,5.292,white,0.821011375,0.977660008,F
Tim,2.647055766,2.490012386,2.373902625,4.070525329,4.358641363,1.721612895,90.881,1.216,1.114,6.687,white,1.423469563,0.009234828,M
Timmy,2.453443969,2.352718771,2.38978484,3.966388496,NA,NA,80.556,2.778,5.556,11.111,white,1.512944527,0.005471956,M
Timothy,2.505393813,2.50074766,2.219604237,3.619716266,NA,NA,96.274,0.691,1.763,1.044,white,1.114322452,0.002475322,M
Tina,2.708157263,2.525901735,2.699140843,3.551201653,NA,NA,88.164,2.299,3.204,5.993,white,0.843044391,0.985044643,F
Todd,2.441393122,2.071432683,1.966119441,3.863424835,4.271470547,1.820330793,97.885,0.402,0.944,0.664,white,1.422031712,0.003349817,M
Tom,2.618207394,2.490463955,2.272652616,3.93296289,3.830649265,1.968715999,82.035,0.935,1.038,15.472,white,1.314755496,0.004172462,M
Tomas,2.702124246,2.111798233,3.320582737,3.037073036,NA,NA,25.407,67.427,0.977,6.189,hispanic,0.283509702,0,M
Tommie,2.564425716,2.521777082,2.558047777,3.601618209,NA,NA,61.538,3.846,32.308,1.538,white,1.037192493,0.327024185,M
Tommy,2.599939548,2.398852775,2.464335352,3.626375942,NA,NA,73.826,3.556,8.819,13.087,white,1.026436394,0.009393681,M
Toni,3.13620673,2.438749859,2.932726531,3.356350855,NA,NA,87.002,2.83,8.386,1.048,white,0.220144125,0.96929239,F
Tonia,3.393322084,2.333151446,2.659490577,2.807356136,NA,NA,78.846,3.205,17.308,0.641,black,0.585965948,0.980785297,F
Tony,2.914076176,2.520781457,3.071089022,3.507607354,NA,NA,63.002,6.915,8.57,21.099,white,0.436518332,0.005578648,M
Tonya,2.851400086,2.504058003,2.834015299,3.055943822,NA,NA,83.519,0.891,14.699,0.445,white,0.204543736,0.984122601,F
Tracey,2.556007398,2.151393026,2.46692884,3.449975408,NA,NA,89.752,0.801,8.407,0.881,white,0.89396801,0.902229385,F
Tracy,2.678040575,2.138610295,2.171818936,3.497763833,NA,NA,92.334,0.995,4.246,2.135,white,0.819723258,0.781585723,F
Travis,2.752616684,2.196135107,2.092421593,3.35857215,NA,NA,94.235,0.734,3.564,0.996,white,0.605955466,0.006253619,M
Trevor,2.87826103,2.351134625,2.376176073,3.513445546,NA,NA,92.204,0.9,5.697,0.9,white,0.635184517,0.005434783,M
Trina,3.016477933,2.499897847,3.040629481,3.00139987,1.930598341,4.179695354,76.623,3.571,15.909,3.247,hispanic,0.024151548,0.982142857,F
Tristan,2.774943567,2.235350324,2.367204788,3.290113141,NA,NA,83.133,1.205,4.819,10.843,white,0.515169574,0.12392638,M
Troy,2.71660427,2.200867245,2.15914699,3.449149851,NA,NA,92.381,0.847,5.556,1.058,white,0.732545581,0.014189514,M
Tuan,2.770758537,3.692901772,2.67586556,2.278711795,3.219174996,2.569282615,2.317,0.386,0,96.911,asian,0.922143235,0.026315789,M
Ty,3.139081956,2.722937371,2.343750448,3.324367103,NA,NA,83.478,0.435,1.739,13.913,white,0.185285147,0.028481013,M
Tyler,2.896361869,2.427287449,2.225069027,3.825322191,NA,NA,97.648,0.847,0.188,0.847,white,0.928960322,0.04859836,M
Tyrone,4.114456259,2.039593564,2.331544604,2.323956971,NA,2.593641889,32.061,3.817,59.542,4.198,black,1.782911655,0.003892565,M
Ulysses,2.781817384,2.270685275,2.460568331,3.304852476,NA,NA,15.556,17.778,46.667,17.778,white,0.523035092,0.002994012,M
Valerie,2.680184358,2.35375398,2.608125486,3.67444916,NA,NA,86.647,3.826,7.539,1.688,white,0.994264802,0.983900415,F
Van,2.413695326,2.560250848,2.286150757,3.232408971,NA,NA,46.313,1.77,5.015,46.608,white,0.672158123,0.107995846,M
Vanessa,2.709087791,2.291806375,3.414682126,2.996676237,1.888887672,4.168961258,63.415,15.76,15.947,4.034,hispanic,0.418005889,0.981954582,F
Venus,3.268293123,2.296481142,2.500769179,2.60062086,NA,NA,41.818,12.727,20,23.636,black,0.667672263,0.955752212,F
Vernon,3.229237697,2.210936366,2.347554969,3.023280486,4.345072421,1.925543434,79.592,1.099,15.856,3.454,black,0.205957211,0.010214168,M
Veronica,2.804581645,2.343824889,2.666283268,3.40719536,NA,NA,46.667,40.133,10.2,2.8,white,0.602613715,0.977575488,F
Vicente,2.402129694,2.309175192,3.557635147,2.50599138,NA,NA,5.634,82.629,0,11.737,hispanic,1.051643767,0,M
Vicki,2.818097104,2.529695703,2.601895785,3.564542096,NA,NA,95.443,0.838,2.043,1.467,white,0.746444993,0.989956569,F
Vickie,2.5853677,2.36301487,2.628010002,3.75984656,NA,NA,92.181,1.432,5.286,0.771,white,1.131836559,0.987464183,F
Vicky,2.469724848,2.371466122,2.747473077,3.600986013,NA,NA,84.325,4.167,1.587,9.325,white,0.853512935,0.983792545,F
Victor,2.668457212,2.299351137,2.87064538,3.008332193,4.476681793,1.834091123,47.479,40.711,4.869,6.768,white,0.137686813,0.002353948,M
Victoria,2.744167051,2.397838507,2.633174887,3.844431345,NA,NA,83.515,8.424,3.74,3.704,white,1.100264294,0.975190646,F
Vince,2.729496306,2.344552512,2.442400603,3.403340582,NA,NA,76.344,5.376,3.226,13.978,white,0.673844276,0,M
Vincent,2.856086382,2.210663548,2.612410339,3.349444575,NA,NA,81.938,4.149,5.508,8.047,white,0.493358193,0.003154574,M
Virginia,2.688845041,2.344147371,2.486348736,3.679106332,NA,NA,83.775,9.585,3.664,2.65,white,0.990261291,0.988584314,F
Vivian,2.874977449,2.448951736,2.61728947,3.577701934,NA,NA,62.726,9.288,14.113,13.631,white,0.702724485,0.984461967,F
Viviana,2.71267752,2.390982608,3.193196399,2.831870111,NA,NA,23.077,73.077,1.923,1.923,hispanic,0.361326288,0.96875,F
Wallace,2.838580004,2.159417252,2.085608846,3.256622548,NA,NA,84.401,1.114,7.799,6.128,white,0.418042544,0.011979464,M
Walter,2.888805848,2.420083254,2.136619322,3.760663321,NA,NA,85.796,4.512,7.69,1.875,white,0.871857473,0.002861913,M
Wanda,3.463626856,1.970617132,2.577912347,3.09318532,NA,NA,77.553,4.204,16.517,1.126,black,0.370441536,0.988852354,F
Warren,2.718363943,2.163671866,1.936046588,3.531513541,NA,NA,86.031,0.575,7.477,5.341,white,0.813149598,0.004242081,M
Wayne,2.994143906,2.278166214,2.175850472,3.627524067,NA,NA,90.478,0.695,4.718,3.849,white,0.633380161,0.003987771,M
Wei,2.435352226,3.786689957,2.061538576,2.330378307,3.190965294,2.888735835,0.739,0.493,0,98.276,asian,1.351337732,0.395833333,M
